date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_win_prob_home,bart_win_prob_away,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_moneyline,kalshi_win_prob_away,kalshi_win_prob_home,kalshi_moneyline_away,kalshi_moneyline_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,kalshi_implied_score_away,kalshi_implied_score_home
20260202,06:00 PM,Kansas,Texas Tech,Texas Tech,93.0,0.57,0.43000000000000005,-1.9,150,74,76,KXNCAAMBGAME-26FEB02KUTTU,0.345,0.655,190,-190,KXNCAAMBSPREAD-26FEB02KUTTU,4.928571428571429,-4.928571428571429,3.028571428571429,KXNCAAMBTOTAL-26FEB02KUTTU,154.76315789473685,-4.76315789473685,74.91729323308272,79.84586466165413
20260202,04:00 PM,Syracuse,North Carolina,North Carolina,64.0,0.81,0.18999999999999995,-9.6,153,72,81,KXNCAAMBGAME-26FEB02SYRUNC,0.145,0.875,590,-700,KXNCAAMBSPREAD-26FEB02SYRUNC,11.875,-11.875,2.2750000000000004,KXNCAAMBTOTAL-26FEB02SYRUNC,168.75,-15.75,78.4375,90.3125
20260202,04:30 PM,McNeese St.,Stephen F. Austin,Stephen F. Austin,61.0,0.67,0.32999999999999996,-4.4,140,68,72,KXNCAAMBGAME-26FEB02MCNSSFA,,0.415,,141,KXNCAAMBSPREAD-26FEB02MCNSSFA,3.5,-3.5,-0.9000000000000004,KXNCAAMBTOTAL-26FEB02MCNSSFA,141.39473684210526,-1.3947368421052602,68.94736842105263,72.44736842105263
20260202,07:00 PM,Weber St.,Sacramento St.,Weber St.,57.0,0.5,0.5,0.1,167,84,83,KXNCAAMBGAME-26FEB02WEBSAC,0.525,0.475,-111,111,KXNCAAMBSPREAD-26FEB02WEBSAC,-1.2999999999999998,1.2999999999999998,-1.1999999999999997,KXNCAAMBTOTAL-26FEB02WEBSAC,165.75,1.25,83.525,82.225
20260202,04:30 PM,New Orleans,East Texas A&M,New Orleans,50.0,0.43999999999999995,0.56,1.5,152,77,75,KXNCAAMBGAME-26FEB02UNOETAM,0.545,0.45,-120,122,KXNCAAMBSPREAD-26FEB02UNOETAM,-0.9999999999999997,0.9999999999999997,0.5000000000000003,KXNCAAMBTOTAL-26FEB02UNOETAM,150.83333333333334,1.1666666666666572,75.91666666666667,74.91666666666667
20260202,05:00 PM,Bethune Cookman,Alabama A&M,Bethune Cookman,48.0,0.49,0.51,0.4,141,71,70,KXNCAAMBGAME-26FEB02COOKAAMU,0.525,0.485,-111,106,KXNCAAMBSPREAD-26FEB02COOKAAMU,-1.62,1.62,-1.2200000000000002,KXNCAAMBTOTAL-26FEB02COOKAAMU,142.66666666666666,-1.6666666666666572,72.14333333333333,70.52333333333333
20260202,04:30 PM,Nicholls St.,Northwestern St.,Northwestern St.,47.0,0.52,0.48,-0.5,149,74,75,KXNCAAMBGAME-26FEB02NICHNWST,0.505,0.485,-102,106,KXNCAAMBSPREAD-26FEB02NICHNWST,-0.21428571428571308,0.21428571428571308,-0.7142857142857131,KXNCAAMBTOTAL-26FEB02NICHNWST,146.9,2.0999999999999943,73.55714285714286,73.34285714285714
20260202,05:00 PM,Southern,Jackson St.,Southern,40.0,0.41000000000000003,0.59,2.6,155,79,76,KXNCAAMBGAME-26FEB02SOUJKST,0.635,0.35,-174,186,KXNCAAMBSPREAD-26FEB02SOUJKST,-4.108695652173912,4.108695652173912,-1.508695652173912,KXNCAAMBTOTAL-26FEB02SOUJKST,153.16666666666666,1.8333333333333428,78.63768115942028,74.52898550724638
20260202,07:00 PM,Idaho St.,Portland St.,Portland St.,39.0,0.76,0.24,-6.9,135,64,71,KXNCAAMBGAME-26FEB02IDSTPRST,0.26,0.74,285,-285,KXNCAAMBSPREAD-26FEB02IDSTPRST,6.928571428571429,-6.928571428571429,0.02857142857142847,KXNCAAMBTOTAL-26FEB02IDSTPRST,137.5625,-2.5625,65.31696428571429,72.24553571428571
20260202,05:00 PM,Grambling St.,Alcorn St.,Grambling St.,38.0,0.41000000000000003,0.59,2.2,144,73,71,KXNCAAMBGAME-26FEB02GRAMALCN,0.65,0.345,-186,190,KXNCAAMBSPREAD-26FEB02GRAMALCN,-4.346153846153845,4.346153846153845,-2.1461538461538447,KXNCAAMBTOTAL-26FEB02GRAMALCN,142.78571428571428,1.2142857142857224,73.56593406593406,69.21978021978022
