date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_win_prob_home,bart_win_prob_away,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_moneyline,kalshi_win_prob_away,kalshi_win_prob_home,kalshi_moneyline_away,kalshi_moneyline_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,kalshi_implied_score_away,kalshi_implied_score_home
20260123,05:00 PM,Ohio St.,Michigan,Michigan,72.0,0.94,0.06000000000000005,-20.1,164,72,92,KXNCAAMBGAME-26JAN23OSUMICH,0.08,0.92,1150,-1150,KXNCAAMBSPREAD-26JAN23OSUMICH,15.153846153846153,-15.153846153846153,-4.946153846153848,KXNCAAMBTOTAL-26JAN23OSUMICH,163.2058823529412,0.7941176470588118,74.02601809954751,89.17986425339367
20260123,07:00 PM,Utah St.,Colorado St.,Utah St.,67.0,0.35,0.65,4.0,152,78,74,KXNCAAMBGAME-26JAN23USUCSU,0.66,0.35,-194,186,KXNCAAMBSPREAD-26JAN23USUCSU,-4.227272727272727,4.227272727272727,-0.22727272727272663,KXNCAAMBTOTAL-26JAN23USUCSU,148.5,3.5,76.36363636363636,72.13636363636364
20260123,02:30 PM,Saint Louis,St. Bonaventure,Saint Louis,55.0,0.15000000000000002,0.85,12.0,163,88,75,KXNCAAMBGAME-26JAN23SLUSBON,0.795,0.215,-388,365,KXNCAAMBSPREAD-26JAN23SLUSBON,-9.021739130434783,9.021739130434783,2.978260869565217,KXNCAAMBTOTAL-26JAN23SLUSBON,158.25,4.75,83.63586956521739,74.61413043478261
20260123,05:00 PM,Marquette,Butler,Butler,54.0,0.84,0.16000000000000003,-11.7,160,74,86,KXNCAAMBGAME-26JAN23MARQBUT,0.26,0.745,285,-292,KXNCAAMBSPREAD-26JAN23MARQBUT,7.214285714285714,-7.214285714285714,-4.485714285714285,KXNCAAMBTOTAL-26JAN23MARQBUT,160.0625,-0.0625,76.42410714285714,83.63839285714286
20260123,04:00 PM,Massachusetts,Buffalo,Buffalo,54.0,0.62,0.38,-3.4,160,78,82,,,,,,,,,,,,,,
20260123,04:00 PM,Charleston Southern,Longwood,Charleston Southern,53.0,0.5,0.5,0.1,159,80,79,KXNCAAMBGAME-26JAN23CHSOLONG,0.365,0.385,174,160,,,,,,,,,
20260123,03:00 PM,Indiana,Rutgers,Indiana,52.0,0.17000000000000004,0.83,10.1,146,78,68,KXNCAAMBGAME-26JAN23INDRUTG,0.755,0.235,-308,326,KXNCAAMBSPREAD-26JAN23INDRUTG,-7.74,7.74,2.3599999999999994,KXNCAAMBTOTAL-26JAN23INDRUTG,147.85714285714286,-1.8571428571428612,77.79857142857144,70.05857142857143
20260123,05:00 PM,Akron,Ohio,Akron,51.0,0.20999999999999996,0.79,9.9,174,92,82,KXNCAAMBGAME-26JAN23AKROHIO,0.79,0.195,-376,413,KXNCAAMBSPREAD-26JAN23AKROHIO,-8.681818181818182,8.681818181818182,1.2181818181818187,KXNCAAMBTOTAL-26JAN23AKROHIO,168.75,5.25,88.7159090909091,80.0340909090909
20260123,11:00 AM,Kennesaw St.,Louisiana Tech,Kennesaw St.,48.0,0.4,0.6,2.5,141,72,69,KXNCAAMBGAME-26JAN23KENNLT,0.535,0.45,-115,122,KXNCAAMBSPREAD-26JAN23KENNLT,-0.681818181818181,0.681818181818181,1.818181818181819,KXNCAAMBTOTAL-26JAN23KENNLT,143.39473684210526,-2.39473684210526,72.03827751196172,71.35645933014354
20260123,04:00 PM,High Point,Radford,High Point,47.0,0.25,0.75,8.3,173,91,82,KXNCAAMBGAME-26JAN23HPRAD,0.74,0.265,-285,277,KXNCAAMBSPREAD-26JAN23HPRAD,-7.0,7.0,1.3000000000000007,KXNCAAMBTOTAL-26JAN23HPRAD,167.5,5.5,87.25,80.25
