date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_win_prob_home,bart_win_prob_away,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_moneyline,kalshi_win_prob_away,kalshi_win_prob_home,kalshi_moneyline_away,kalshi_moneyline_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,kalshi_implied_score_away,kalshi_implied_score_home
20260214,07:30 PM,Gonzaga,Santa Clara,Gonzaga,94.0,0.48,0.52,0.6,159,80,79,KXNCAAMBGAME-26FEB14GONZSCU,0.65,0.345,-186,190,KXNCAAMBSPREAD-26FEB14GONZSCU,-4.5,4.5,-3.9,KXNCAAMBTOTAL-26FEB14GONZSCU,158.28947368421052,0.7105263157894797,81.39473684210526,76.89473684210526
20260214,02:00 PM,Purdue,Iowa,Purdue,92.0,0.45999999999999996,0.54,1.0,139,70,69,KXNCAAMBGAME-26FEB14PURIOWA,0.545,0.475,-120,111,KXNCAAMBSPREAD-26FEB14PURIOWA,-1.5,1.5,-0.5,KXNCAAMBTOTAL-26FEB14PURIOWA,142.60526315789474,-3.60526315789474,72.05263157894737,70.55263157894737
20260214,10:00 AM,Kansas,Iowa St.,Iowa St.,88.0,0.69,0.31000000000000005,-4.9,143,69,74,KXNCAAMBGAME-26FEB14KUISU,0.255,0.745,292,-292,KXNCAAMBSPREAD-26FEB14KUISU,7.53448275862069,-7.53448275862069,2.63448275862069,KXNCAAMBTOTAL-26FEB14KUISU,147.73076923076923,-4.730769230769226,70.09814323607426,77.63262599469496
20260214,03:30 PM,Texas Tech,Arizona,Arizona,85.0,0.81,0.18999999999999995,-9.6,154,72,82,KXNCAAMBGAME-26FEB14TTUARIZ,0.195,0.815,413,-441,KXNCAAMBSPREAD-26FEB14TTUARIZ,9.636363636363637,-9.636363636363637,0.03636363636363704,KXNCAAMBTOTAL-26FEB14TTUARIZ,155.6875,-1.6875,73.02556818181819,82.66193181818181
20260214,12:30 PM,Georgia,Oklahoma,Oklahoma,85.0,0.52,0.48,-0.7,169,84,85,KXNCAAMBGAME-26FEB14UGAOKLA,0.465,0.545,115,-120,KXNCAAMBSPREAD-26FEB14UGAOKLA,1.9090909090909096,-1.9090909090909096,1.2090909090909097,KXNCAAMBTOTAL-26FEB14UGAOKLA,164.71428571428572,4.285714285714278,81.40259740259741,83.31168831168831
20260214,11:00 AM,SMU,Syracuse,SMU,82.0,0.44999999999999996,0.55,1.4,159,80,79,KXNCAAMBGAME-26FEB14SMUSYR,0.545,0.455,-120,120,KXNCAAMBSPREAD-26FEB14SMUSYR,-1.6999999999999995,1.6999999999999995,-0.2999999999999996,KXNCAAMBTOTAL-26FEB14SMUSYR,157.61764705882354,1.382352941176464,79.65882352941176,77.95882352941177
20260214,05:30 PM,Auburn,Arkansas,Arkansas,81.0,0.72,0.28,-6.8,169,81,88,KXNCAAMBGAME-26FEB14AUBARK,0.225,0.775,344,-344,KXNCAAMBSPREAD-26FEB14AUBARK,8.115384615384615,-8.115384615384615,1.3153846153846152,KXNCAAMBTOTAL-26FEB14AUBARK,164.73529411764707,4.264705882352928,78.30995475113123,86.42533936651584
20260214,10:00 AM,St. John's,Providence,St. John's,80.0,0.33999999999999997,0.66,5.1,175,90,85,KXNCAAMBGAME-26FEB14SJUPROV,0.765,0.225,-326,344,KXNCAAMBSPREAD-26FEB14SJUPROV,-7.2,7.2,-2.1000000000000005,KXNCAAMBTOTAL-26FEB14SJUPROV,167.02631578947367,7.973684210526329,87.11315789473683,79.91315789473684
20260214,10:00 AM,Texas A&M,Vanderbilt,Vanderbilt,79.0,0.8,0.19999999999999996,-9.9,168,79,89,KXNCAAMBGAME-26FEB14TXAMVAN,0.235,0.765,326,-326,KXNCAAMBSPREAD-26FEB14TXAMVAN,7.108695652173912,-7.108695652173912,-2.791304347826088,KXNCAAMBTOTAL-26FEB14TXAMVAN,166.28571428571428,1.7142857142857224,79.58850931677019,86.69720496894409
20260214,05:30 PM,Texas,Missouri,Missouri,79.0,0.56,0.43999999999999995,-1.7,156,77,79,KXNCAAMBGAME-26FEB14TEXMIZZ,0.465,0.555,115,-125,KXNCAAMBSPREAD-26FEB14TEXMIZZ,2.1521739130434785,-2.1521739130434785,0.45217391304347854,KXNCAAMBTOTAL-26FEB14TEXMIZZ,151.02941176470588,4.970588235294116,74.43861892583121,76.59079283887468
20260214,05:00 PM,Ohio St.,Virginia,Virginia,77.0,0.68,0.31999999999999995,-4.7,145,70,75,,,,,,,,,,,,,,
20260214,09:00 AM,TCU,Oklahoma St.,Oklahoma St.,76.0,0.58,0.42000000000000004,-2.1,154,76,78,KXNCAAMBGAME-26FEB14TCUOKST,0.485,0.515,106,-106,KXNCAAMBSPREAD-26FEB14TCUOKST,1.4999999999999987,-1.4999999999999987,-0.6000000000000014,KXNCAAMBTOTAL-26FEB14TCUOKST,157.25862068965517,-3.2586206896551744,77.87931034482759,79.37931034482759
20260214,01:00 PM,Baylor,Louisville,Louisville,74.0,0.79,0.20999999999999996,-9.3,165,78,87,,,,,,,,,,,,,,
20260214,01:00 PM,Miami FL,N.C. State,N.C. State,73.0,0.75,0.25,-7.5,159,76,83,,,,,,,,,,,,,,
20260214,09:45 AM,UCLA,Michigan,Michigan,72.0,0.93,0.06999999999999995,-16.7,153,68,85,KXNCAAMBGAME-26FEB14UCLAMICH,0.075,0.925,1233,-1233,KXNCAAMBSPREAD-26FEB14UCLAMICH,15.875,-15.875,-0.8249999999999993,KXNCAAMBTOTAL-26FEB14UCLAMICH,155.85714285714286,-2.857142857142861,69.99107142857143,85.86607142857143
20260214,09:00 AM,Clemson,Duke,Duke,72.0,0.83,0.17000000000000004,-9.2,131,61,70,KXNCAAMBGAME-26FEB14CLEMDUKE,0.105,0.895,852,-852,KXNCAAMBSPREAD-26FEB14CLEMDUKE,14.454545454545455,-14.454545454545455,5.254545454545456,KXNCAAMBTOTAL-26FEB14CLEMDUKE,136.125,-5.125,60.83522727272727,75.28977272727273
20260214,04:00 PM,Tulsa,Wichita St.,Wichita St.,72.0,0.54,0.45999999999999996,-1.1,149,74,75,KXNCAAMBGAME-26FEB14TLSAWICH,0.485,0.535,106,-115,KXNCAAMBSPREAD-26FEB14TLSAWICH,1.7400000000000002,-1.7400000000000002,0.6400000000000001,KXNCAAMBTOTAL-26FEB14TLSAWICH,152.0625,-3.0625,75.16125,76.90125
20260214,12:00 PM,Kentucky,Florida,Florida,71.0,0.91,0.08999999999999997,-14.8,151,68,83,KXNCAAMBGAME-26FEB14UKFLA,0.125,0.875,700,-700,KXNCAAMBSPREAD-26FEB14UKFLA,13.18,-13.18,-1.620000000000001,KXNCAAMBTOTAL-26FEB14UKFLA,155.3,-4.300000000000011,71.06,84.24000000000001
20260214,11:30 AM,Villanova,Creighton,Villanova,71.0,0.37,0.63,3.2,141,72,69,KXNCAAMBGAME-26FEB14VILLCREI,0.615,0.395,-160,153,KXNCAAMBSPREAD-26FEB14VILLCREI,-2.833333333333333,2.833333333333333,0.36666666666666714,KXNCAAMBTOTAL-26FEB14VILLCREI,147.3235294117647,-6.323529411764696,75.07843137254902,72.24509803921568
20260214,02:00 PM,Sam Houston St.,Kennesaw St.,Sam Houston St.,68.0,0.48,0.52,0.6,167,84,83,KXNCAAMBGAME-26FEB14SHSUKENN,0.485,0.525,106,-111,KXNCAAMBSPREAD-26FEB14SHSUKENN,1.1190476190476186,-1.1190476190476186,1.7190476190476187,KXNCAAMBTOTAL-26FEB14SHSUKENN,165.0,2.0,81.94047619047619,83.05952380952381
20260214,01:00 PM,Stanford,Wake Forest,Wake Forest,68.0,0.65,0.35,-4.2,152,74,78,KXNCAAMBGAME-26FEB14STANWAKE,0.385,0.635,160,-174,KXNCAAMBSPREAD-26FEB14STANWAKE,4.09090909090909,-4.09090909090909,-0.10909090909091024,KXNCAAMBTOTAL-26FEB14STANWAKE,149.61764705882354,2.382352941176464,72.76336898395722,76.85427807486631
20260214,02:30 PM,Stephen F. Austin,UT Rio Grande Valley,Stephen F. Austin,67.0,0.47,0.53,0.8,139,70,69,KXNCAAMBGAME-26FEB14SFAUTRGV,0.47,0.53,113,-113,KXNCAAMBSPREAD-26FEB14SFAUTRGV,0.2999999999999985,-0.2999999999999985,1.0999999999999985,KXNCAAMBTOTAL-26FEB14SFAUTRGV,143.91176470588235,-4.911764705882348,71.80588235294117,72.10588235294118
20260214,12:00 PM,Marquette,Xavier,Xavier,67.0,0.63,0.37,-3.6,156,76,80,KXNCAAMBGAME-26FEB14MARQXAV,0.455,0.545,120,-120,KXNCAAMBSPREAD-26FEB14MARQXAV,1.2272727272727275,-1.2272727272727275,-2.3727272727272726,KXNCAAMBTOTAL-26FEB14MARQXAV,156.55882352941177,-0.558823529411768,77.66577540106952,78.89304812834224
20260214,05:00 PM,Hawaii,Cal St. Northridge,Hawaii,67.0,0.41000000000000003,0.59,2.4,158,80,78,KXNCAAMBGAME-26FEB14HAWCSN,0.565,0.435,-130,130,KXNCAAMBSPREAD-26FEB14HAWCSN,-1.5217391304347836,1.5217391304347836,0.8782608695652163,KXNCAAMBTOTAL-26FEB14HAWCSN,162.14285714285714,-4.142857142857139,81.83229813664596,80.31055900621118
20260214,03:00 PM,West Virginia,UCF,UCF,66.0,0.67,0.32999999999999996,-4.2,138,67,71,KXNCAAMBGAME-26FEB14WVUUCF,0.395,0.615,153,-160,KXNCAAMBSPREAD-26FEB14WVUUCF,3.62,-3.62,-0.5800000000000001,KXNCAAMBTOTAL-26FEB14WVUUCF,139.28947368421052,-1.2894736842105203,67.83473684210526,71.45473684210526
20260214,01:00 PM,Duquesne,St. Bonaventure,Duquesne,65.0,0.49,0.51,0.2,159,80,79,KXNCAAMBGAME-26FEB14DUQSBON,0.465,0.535,115,-115,KXNCAAMBSPREAD-26FEB14DUQSBON,1.0454545454545467,-1.0454545454545467,1.2454545454545467,KXNCAAMBTOTAL-26FEB14DUQSBON,153.55882352941177,5.441176470588232,76.2566844919786,77.30213903743316
