date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_win_prob_home,bart_win_prob_away,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_moneyline,kalshi_win_prob_away,kalshi_win_prob_home,kalshi_moneyline_away,kalshi_moneyline_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,kalshi_implied_score_away,kalshi_implied_score_home
20260221,03:30 PM,Duke,Michigan,Michigan,104.0,0.62,0.38,-3.2,153,75,78,,,,,,,,,,,,,,
20260221,12:00 PM,Arizona,Houston,Houston,96.0,0.66,0.33999999999999997,-4.0,142,69,73,KXNCAAMBGAME-26FEB21ARIZHOU,0.335,0.675,199,-208,,,,,,,,,
20260221,07:30 PM,Iowa St.,BYU,Iowa St.,90.0,0.38,0.62,3.4,159,81,78,KXNCAAMBGAME-26FEB21ISUBYU,0.62,0.385,-163,160,KXNCAAMBSPREAD-26FEB21ISUBYU,-3.045454545454545,3.045454545454545,0.35454545454545494,KXNCAAMBTOTAL-26FEB21ISUBYU,155.6875,3.3125,79.36647727272727,76.32102272727273
20260221,11:00 AM,Tennessee,Vanderbilt,Vanderbilt,87.0,0.66,0.33999999999999997,-4.4,150,73,77,KXNCAAMBGAME-26FEB21TENNVAN,0.385,0.615,160,-160,KXNCAAMBSPREAD-26FEB21TENNVAN,3.8913043478260874,-3.8913043478260874,-0.508695652173913,KXNCAAMBTOTAL-26FEB21TENNVAN,150.4375,-0.4375,73.27309782608695,77.16440217391305
20260221,02:30 PM,Connecticut,Villanova,Connecticut,87.0,0.44999999999999996,0.55,1.3,136,69,67,,,,,,,,,,,,,,
20260221,05:30 PM,Texas A&M,Oklahoma,Texas A&M,84.0,0.47,0.53,0.8,167,84,83,KXNCAAMBGAME-26FEB21TXAMOKLA,0.52,0.485,-108,106,KXNCAAMBSPREAD-26FEB21TXAMOKLA,-0.4200000000000008,0.4200000000000008,0.3799999999999992,KXNCAAMBTOTAL-26FEB21TXAMOKLA,164.5625,2.4375,82.49125,82.07125
20260221,12:30 PM,Texas,Georgia,Georgia,83.0,0.6,0.4,-3.1,173,85,88,KXNCAAMBGAME-26FEB21TEXUGA,0.42,0.58,138,-138,KXNCAAMBSPREAD-26FEB21TEXUGA,2.5,-2.5,-0.6000000000000001,KXNCAAMBTOTAL-26FEB21TEXUGA,164.5,8.5,81.0,83.5
20260221,03:00 PM,Alabama,LSU,Alabama,78.0,0.31999999999999995,0.68,5.7,173,89,84,KXNCAAMBGAME-26FEB21ALALSU,0.735,0.265,-277,277,KXNCAAMBSPREAD-26FEB21ALALSU,-7.625000000000001,7.625000000000001,-1.9250000000000007,KXNCAAMBTOTAL-26FEB21ALALSU,172.3125,0.6875,89.96875,82.34375
20260221,10:00 AM,North Carolina,Syracuse,North Carolina,78.0,0.41000000000000003,0.59,2.4,154,78,76,KXNCAAMBGAME-26FEB21UNCSYR,0.545,0.465,-120,115,KXNCAAMBSPREAD-26FEB21UNCSYR,-1.8461538461538463,1.8461538461538463,0.5538461538461537,KXNCAAMBTOTAL-26FEB21UNCSYR,154.4375,-0.4375,78.14182692307692,76.29567307692308
20260221,05:00 PM,Illinois,UCLA,Illinois,76.0,0.24,0.76,7.3,146,77,69,KXNCAAMBGAME-26FEB21ILLUCLA,0.745,0.255,-292,292,KXNCAAMBSPREAD-26FEB21ILLUCLA,-6.846153846153847,6.846153846153847,0.4538461538461531,KXNCAAMBTOTAL-26FEB21ILLUCLA,146.35714285714286,-0.3571428571428612,76.60164835164835,69.75549450549451
20260221,05:30 PM,Kentucky,Auburn,Auburn,76.0,0.67,0.32999999999999996,-4.8,159,77,82,KXNCAAMBGAME-26FEB21UKAUB,0.395,0.61,153,-156,KXNCAAMBSPREAD-26FEB21UKAUB,3.6111111111111116,-3.6111111111111116,-1.1888888888888882,KXNCAAMBTOTAL-26FEB21UKAUB,158.08823529411765,0.9117647058823479,77.23856209150327,80.84967320261438
20260221,06:00 PM,UCF,Utah,UCF,75.0,0.48,0.52,0.7,161,81,80,KXNCAAMBGAME-26FEB21UCFUTAH,0.565,0.445,-130,125,KXNCAAMBSPREAD-26FEB21UCFUTAH,-2.2200000000000006,2.2200000000000006,-1.5200000000000007,KXNCAAMBTOTAL-26FEB21UCFUTAH,155.9,5.099999999999994,79.06,76.84
20260221,07:00 PM,Utah St.,Nevada,Utah St.,74.0,0.36,0.64,3.7,151,77,74,KXNCAAMBGAME-26FEB21USUNEV,0.66,0.335,-194,199,KXNCAAMBSPREAD-26FEB21USUNEV,-4.90909090909091,4.90909090909091,-1.2090909090909099,KXNCAAMBTOTAL-26FEB21USUNEV,148.5,2.5,76.70454545454545,71.79545454545455
20260221,05:00 PM,Providence,DePaul,DePaul,73.0,0.54,0.45999999999999996,-1.1,159,79,80,KXNCAAMBGAME-26FEB21PROVDEP,0.465,0.55,115,-122,KXNCAAMBSPREAD-26FEB21PROVDEP,1.8750000000000004,-1.8750000000000004,0.7750000000000004,KXNCAAMBTOTAL-26FEB21PROVDEP,154.375,4.625,76.25,78.125
20260221,12:30 PM,Oklahoma St.,Colorado,Colorado,70.0,0.61,0.39,-3.4,167,82,85,KXNCAAMBGAME-26FEB21OKSTCOLO,0.375,0.62,167,-163,KXNCAAMBSPREAD-26FEB21OKSTCOLO,3.5,-3.5,0.10000000000000009,KXNCAAMBTOTAL-26FEB21OKSTCOLO,163.1,3.9000000000000057,79.8,83.3
20260221,10:00 AM,Mississippi St.,South Carolina,South Carolina,69.0,0.55,0.44999999999999996,-1.4,146,72,74,KXNCAAMBGAME-26FEB21MSSTSCAR,0.47,0.54,113,-117,KXNCAAMBSPREAD-26FEB21MSSTSCAR,1.7608695652173916,-1.7608695652173916,0.36086956521739166,KXNCAAMBTOTAL-26FEB21MSSTSCAR,151.96153846153845,-5.961538461538453,75.10033444816052,76.86120401337793
20260221,09:00 AM,Wake Forest,Virginia Tech,Virginia Tech,69.0,0.65,0.35,-4.0,152,74,78,KXNCAAMBGAME-26FEB21WAKEVT,0.34,0.66,194,-194,KXNCAAMBSPREAD-26FEB21WAKEVT,5.1000000000000005,-5.1000000000000005,1.1000000000000005,KXNCAAMBTOTAL-26FEB21WAKEVT,152.81578947368422,-0.8157894736842195,73.85789473684211,78.9578947368421
20260221,01:00 PM,Arizona St.,Baylor,Baylor,68.0,0.68,0.31999999999999995,-5.4,162,78,84,KXNCAAMBGAME-26FEB21ASUBAY,0.275,0.73,264,-270,KXNCAAMBSPREAD-26FEB21ASUBAY,7.821428571428572,-7.821428571428572,2.4214285714285717,KXNCAAMBTOTAL-26FEB21ASUBAY,157.3125,4.6875,74.74553571428571,82.56696428571429
20260221,01:00 PM,Missouri,Arkansas,Arkansas,68.0,0.83,0.17000000000000004,-11.4,163,76,87,KXNCAAMBGAME-26FEB21MIZZARK,0.185,0.82,441,-456,,,,,,,,,
