date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,pct_spread,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,pct_total,kalshi_implied_score_away,kalshi_implied_score_home,ev_pct_spread_home,ev_pct_spread_away,ev_pct_over,ev_pct_under
20260303,03:30 PM,Alabama,Georgia,Alabama,97.0,1.1,187,94,93,KXNCAAMBSPREAD-26MAR03ALAUGA,-1.1086956521739124,1.1086956521739124,-0.008695652173912327,0.78,KXNCAAMBTOTAL-26MAR03ALAUGA,180.08823529411765,6.911764705882348,3.84,90.59846547314578,89.48976982097187,-0.07,0.07,48.96,-48.96
20260303,08:00 PM,Nebraska,UCLA,Nebraska,85.0,1.6,140,71,69,KXNCAAMBSPREAD-26MAR03NEBUCLA,-0.35714285714285654,0.35714285714285654,1.2428571428571435,124.29,KXNCAAMBTOTAL-26MAR03NEBUCLA,144.3,-4.300000000000011,2.98,72.32857142857144,71.97142857142858,9.42,-9.42,-31.78,31.78
20260303,04:00 PM,Kentucky,Texas A&M,Texas A&M,82.0,-3.6,160,78,82,KXNCAAMBSPREAD-26MAR03UKTXAM,2.0555555555555562,-2.0555555555555562,-1.5444444444444438,75.14,KXNCAAMBTOTAL-26MAR03UKTXAM,162.3125,-2.3125,1.42,80.12847222222223,82.18402777777777,-11.69,11.69,-17.43,17.43
20260303,06:00 PM,San Diego St.,Boise St.,Boise St.,81.0,-0.3,141,70,71,KXNCAAMBSPREAD-26MAR03SDSUBSU,0.7380952380952372,-0.7380952380952372,0.43809523809523726,43.81,KXNCAAMBTOTAL-26MAR03SDSUBSU,144.3125,-3.3125,2.3,71.78720238095238,72.52529761904762,3.33,-3.33,-24.76,24.76
20260303,06:00 PM,BYU,Cincinnati,Cincinnati,78.0,-4.4,152,74,78,KXNCAAMBSPREAD-26MAR03BYUCIN,1.8913043478260874,-1.8913043478260874,-2.508695652173913,132.64,KXNCAAMBTOTAL-26MAR03BYUCIN,151.1875,0.8125,0.54,74.64809782608695,76.53940217391305,-18.88,18.88,6.17,-6.17
20260303,04:00 PM,Missouri,Oklahoma,Oklahoma,77.0,-2.1,154,76,78,KXNCAAMBSPREAD-26MAR03MIZZOKLA,-1.5543122344752192e-15,1.5543122344752192e-15,-2.1000000000000014,210.0,KXNCAAMBTOTAL-26MAR03MIZZOKLA,153.71428571428572,0.2857142857142776,0.19,76.85714285714286,76.85714285714286,-15.85,15.85,2.17,-2.17
20260303,04:00 PM,Clemson,North Carolina,North Carolina,76.0,-4.3,139,67,72,KXNCAAMBSPREAD-26MAR03CLEMUNC,2.693548387096774,-2.693548387096774,-1.6064516129032258,59.64,KXNCAAMBTOTAL-26MAR03CLEMUNC,142.03846153846155,-3.038461538461547,2.14,69.67245657568239,72.36600496277916,-12.16,12.16,-22.77,22.77
20260303,06:00 PM,Kansas,Arizona St.,Kansas,74.0,5.7,149,77,72,KXNCAAMBSPREAD-26MAR03KUASU,-5.5,5.5,0.20000000000000018,3.64,KXNCAAMBTOTAL-26MAR03KUASU,150.5,-1.5,1.0,78.0,72.5,1.52,-1.52,-11.36,11.36
20260303,04:00 PM,Seton Hall,Xavier,Xavier,73.0,-0.9,141,70,71,KXNCAAMBSPREAD-26MAR03HALLXAV,-1.318181818181818,1.318181818181818,-2.218181818181818,168.28,KXNCAAMBTOTAL-26MAR03HALLXAV,144.5,-3.5,2.42,72.9090909090909,71.5909090909091,-16.73,16.73,-26.11,26.11
20260303,05:00 PM,West Virginia,Kansas St.,West Virginia,72.0,0.3,139,70,69,KXNCAAMBSPREAD-26MAR03WVUKSU,-2.76923076923077,2.76923076923077,-2.4692307692307702,89.17,KXNCAAMBTOTAL-26MAR03WVUKSU,142.75,-3.75,2.63,72.75961538461539,69.99038461538461,-18.59,18.59,-27.9,27.9
20260303,07:00 PM,Nevada,Wyoming,Wyoming,69.0,-0.5,143,71,72,KXNCAAMBSPREAD-26MAR03NEVWYO,0.1666666666666683,-0.1666666666666683,-0.3333333333333317,33.33,KXNCAAMBTOTAL-26MAR03NEVWYO,141.85294117647058,1.1470588235294201,0.81,70.84313725490196,71.00980392156862,-2.53,2.53,8.7,-8.7
20260303,06:00 PM,Vanderbilt,Mississippi,Vanderbilt,69.0,7.2,151,79,72,,,,,,,,,,,,,,,
20260303,06:00 PM,Colorado,Utah,Utah,66.0,-2.4,153,75,78,KXNCAAMBSPREAD-26MAR03COLOUTAH,-0.681818181818181,0.681818181818181,-3.081818181818181,308.18,KXNCAAMBTOTAL-26MAR03COLOUTAH,148.38235294117646,4.617647058823536,3.11,74.53208556149733,73.85026737967914,-23.09,23.09,33.99,-33.99
20260303,08:00 PM,Utah St.,UNLV,Utah St.,63.0,8.1,164,86,78,KXNCAAMBSPREAD-26MAR03USUUNLV,-7.321428571428572,7.321428571428572,0.7785714285714276,10.63,KXNCAAMBTOTAL-26MAR03USUUNLV,158.0625,5.9375,3.76,82.69196428571429,75.37053571428571,5.91,-5.91,42.83,-42.83
20260303,06:00 PM,Syracuse,Louisville,Louisville,63.0,-14.2,160,73,87,KXNCAAMBSPREAD-26MAR03SYRLOU,12.772727272727273,-12.772727272727273,-1.427272727272726,11.17,KXNCAAMBTOTAL-26MAR03SYRLOU,158.5625,1.4375,0.91,72.89488636363636,85.66761363636364,-10.81,10.81,10.89,-10.89
20260303,04:00 PM,Oklahoma St.,UCF,UCF,62.0,-9.9,172,81,91,KXNCAAMBSPREAD-26MAR03OKSTUCF,8.461538461538462,-8.461538461538462,-1.4384615384615387,17.0,KXNCAAMBTOTAL-26MAR03OKSTUCF,167.60526315789474,4.39473684210526,2.62,79.57186234817814,88.0334008097166,-10.9,10.9,32.45,-32.45
20260303,04:00 PM,TCU,Texas Tech,Texas Tech,62.0,-14.1,147,66,81,KXNCAAMBSPREAD-26MAR03TCUTTU,8.538461538461538,-8.538461538461538,-5.561538461538461,65.14,KXNCAAMBTOTAL-26MAR03TCUTTU,148.1,-1.0999999999999943,0.74,69.78076923076922,78.31923076923077,-40.37,40.37,-8.34,8.34
20260303,07:00 PM,LSU,Auburn,Auburn,62.0,-8.5,159,75,84,KXNCAAMBSPREAD-26MAR03LSUAUB,9.722222222222223,-9.722222222222223,1.2222222222222232,12.57,KXNCAAMBTOTAL-26MAR03LSUAUB,155.64285714285714,3.357142857142861,2.16,72.96031746031746,82.68253968253968,9.27,-9.27,25.08,-25.08
20260303,05:00 PM,Mississippi St.,Florida,Florida,61.0,-24.4,156,66,90,KXNCAAMBSPREAD-26MAR03MSSTFLA,21.38235294117647,-21.38235294117647,-3.0176470588235276,14.11,KXNCAAMBTOTAL-26MAR03MSSTFLA,161.55882352941177,-5.558823529411768,3.44,70.08823529411765,91.47058823529412,-22.62,22.62,-40.35,40.35
20260303,03:00 PM,Tennessee,South Carolina,Tennessee,60.0,8.7,139,74,65,KXNCAAMBSPREAD-26MAR03TENNSCAR,-14.5,14.5,-5.800000000000001,40.0,KXNCAAMBTOTAL-26MAR03TENNSCAR,146.27272727272728,-7.2727272727272805,4.97,80.38636363636364,65.88636363636364,-41.93,41.93,-51.15,51.15
20260303,04:00 PM,Dayton,Richmond,Dayton,59.0,3.3,146,75,71,KXNCAAMBSPREAD-26MAR03DAYRICH,-4.90909090909091,4.90909090909091,-1.6090909090909102,32.78,KXNCAAMBTOTAL-26MAR03DAYRICH,144.2058823529412,1.7941176470588118,1.24,74.55748663101605,69.64839572192514,-12.18,12.18,13.57,-13.57
20260303,04:00 PM,Wake Forest,Virginia,Virginia,59.0,-13.2,147,67,80,KXNCAAMBSPREAD-26MAR03WAKEUVA,14.363636363636363,-14.363636363636363,1.163636363636364,8.1,KXNCAAMBTOTAL-26MAR03WAKEUVA,149.5,-2.5,1.67,67.56818181818181,81.93181818181819,8.82,-8.82,-18.82,18.82
20260303,04:00 PM,Georgetown,St. John's,St. John's,57.0,-14.2,148,67,81,KXNCAAMBSPREAD-26MAR03GTWNSJU,15.65,-15.65,1.450000000000001,9.27,KXNCAAMBTOTAL-26MAR03GTWNSJU,148.6875,-0.6875,0.46,66.51875,82.16875,10.98,-10.98,-5.22,5.22
20260303,06:00 PM,Oregon,Illinois,Illinois,57.0,-20.2,146,63,83,KXNCAAMBSPREAD-26MAR03OREILL,18.630434782608695,-18.630434782608695,-1.569565217391304,8.42,KXNCAAMBTOTAL-26MAR03OREILL,146.60526315789474,-0.6052631578947398,0.41,63.987414187643026,82.61784897025171,-11.88,11.88,-4.6,4.6
20260303,04:00 PM,Toledo,Miami OH,Miami OH,50.0,-10.8,165,77,88,KXNCAAMBSPREAD-26MAR03TOLMOH,-1.5,1.5,-12.3,820.0,KXNCAAMBTOTAL-26MAR03TOLMOH,162.85294117647058,2.14705882352942,1.32,82.17647058823529,80.67647058823529,-75.86,75.86,16.2,-16.2
20260303,05:00 PM,Southern,Alabama St.,Alabama St.,49.0,-0.7,155,77,78,KXNCAAMBSPREAD-26MAR03SOUALST,0.3333333333333335,-0.3333333333333335,-0.3666666666666665,36.67,KXNCAAMBTOTAL-26MAR03SOUALST,153.78571428571428,1.2142857142857224,0.79,76.72619047619047,77.05952380952381,-2.79,2.79,9.21,-9.21
20260303,04:00 PM,UNC Wilmington,Elon,UNC Wilmington,48.0,3.3,147,75,72,KXNCAAMBSPREAD-26MAR03UNCWELON,-5.125,5.125,-1.8250000000000002,35.61,KXNCAAMBTOTAL-26MAR03UNCWELON,146.26923076923077,0.7307692307692264,0.5,75.69711538461539,70.57211538461539,-13.8,13.8,5.55,-5.55
20260303,04:00 PM,Akron,Central Michigan,Akron,48.0,9.1,161,85,76,KXNCAAMBSPREAD-26MAR03AKRCMU,-11.681818181818182,11.681818181818182,-2.581818181818182,22.1,KXNCAAMBTOTAL-26MAR03AKRCMU,158.85,2.1500000000000057,1.35,85.26590909090909,73.5840909090909,-19.42,19.42,16.22,-16.22
20260303,04:00 PM,George Mason,VCU,VCU,48.0,-12.1,148,68,80,KXNCAAMBSPREAD-26MAR03GMUVCU,10.195652173913043,-10.195652173913043,-1.9043478260869566,18.68,KXNCAAMBTOTAL-26MAR03GMUVCU,147.02941176470588,0.970588235294116,0.66,68.41687979539643,78.61253196930946,-14.39,14.39,7.36,-7.36
20260303,04:00 PM,Monmouth,Northeastern,Monmouth,47.0,2.7,151,77,74,KXNCAAMBSPREAD-26MAR03MONMNE,-3.978260869565217,3.978260869565217,-1.2782608695652167,32.13,KXNCAAMBTOTAL-26MAR03MONMNE,149.86363636363637,1.136363636363626,0.76,76.9209486166008,72.94268774703558,-9.69,9.69,8.62,-8.62
20260303,06:00 PM,Boston College,Virginia Tech,Virginia Tech,46.0,-11.5,136,62,74,KXNCAAMBSPREAD-26MAR03BCVT,11.125,-11.125,-0.375,3.37,KXNCAAMBTOTAL-26MAR03BCVT,142.1,-6.099999999999994,4.29,65.4875,76.6125,-2.85,2.85,-43.87,43.87
20260303,03:30 PM,Towson,Stony Brook,Stony Brook,45.0,-2.5,127,62,65,KXNCAAMBSPREAD-26MAR03TOWSSTON,-0.04545454545454475,0.04545454545454475,-2.545454545454545,254.55,KXNCAAMBTOTAL-26MAR03TOWSSTON,135.3421052631579,-8.34210526315789,6.16,67.69377990430621,67.64832535885168,-19.15,19.15,-57.31,57.31
20260303,05:00 PM,Arkansas Pine Bluff,Jackson St.,Jackson St.,44.0,-0.1,159,79,80,KXNCAAMBSPREAD-26MAR03ARPBJKST,-0.10000000000000231,0.10000000000000231,-0.20000000000000231,20.0,KXNCAAMBTOTAL-26MAR03ARPBJKST,153.85,5.150000000000006,3.35,76.975,76.875,-1.52,1.52,37.62,-37.62
20260303,04:00 PM,Ohio,Massachusetts,Massachusetts,44.0,-7.2,159,76,83,,,,,,,,,,,,,,,
20260303,03:00 PM,UMBC,NJIT,UMBC,43.0,2.0,138,70,68,KXNCAAMBSPREAD-26MAR03UMBCNJIT,-10.071428571428571,10.071428571428571,-8.071428571428571,80.14,KXNCAAMBTOTAL-26MAR03UMBCNJIT,143.1,-5.099999999999994,3.56,76.58571428571429,66.5142857142857,-55.79,55.79,-37.28,37.28
20260303,03:30 PM,Eastern Michigan,Buffalo,Buffalo,41.0,-4.5,143,69,74,KXNCAAMBSPREAD-26MAR03EMUBUFF,6.000000000000001,-6.000000000000001,1.5000000000000009,25.0,KXNCAAMBTOTAL-26MAR03EMUBUFF,143.5625,-0.5625,0.39,68.78125,74.78125,11.36,-11.36,-4.27,4.27
20260303,03:00 PM,Georgia St.,Louisiana,Louisiana,40.0,-1.0,129,64,65,KXNCAAMBSPREAD-26MAR03GASTULL,-0.28947368421052655,0.28947368421052655,-1.2894736842105265,128.95,KXNCAAMBTOTAL-26MAR03GASTULL,134.77586206896552,-5.775862068965523,4.29,67.53266787658802,67.2431941923775,-9.77,9.77,-41.77,41.77
20260303,04:00 PM,Drexel,Hofstra,Hofstra,38.0,-10.0,130,60,70,KXNCAAMBSPREAD-26MAR03DREXHOF,8.625,-8.625,-1.375,15.94,KXNCAAMBTOTAL-26MAR03DREXHOF,132.83333333333334,-2.833333333333343,2.13,62.10416666666667,70.72916666666667,-10.42,10.42,-21.27,21.27
20260303,06:00 PM,San Jose St.,Fresno St.,Fresno St.,38.0,-9.4,145,68,77,KXNCAAMBSPREAD-26MAR03SJSUFRES,7.363636363636363,-7.363636363636363,-2.036363636363637,27.65,KXNCAAMBTOTAL-26MAR03SJSUFRES,149.77272727272728,-4.7727272727272805,3.19,71.20454545454545,78.56818181818183,-15.38,15.38,-35.06,35.06
20260303,03:00 PM,UMass Lowell,Maine,UMass Lowell,37.0,0.3,137,69,68,KXNCAAMBSPREAD-26MAR03MASSLME,-1.5,1.5,-1.2,80.0,KXNCAAMBTOTAL-26MAR03MASSLME,137.1875,-0.1875,0.14,69.34375,67.84375,-9.1,9.1,-1.42,1.42
