date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_win_prob_home,bart_win_prob_away,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_moneyline,kalshi_win_prob_away,kalshi_win_prob_home,kalshi_moneyline_away,kalshi_moneyline_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,kalshi_implied_score_away,kalshi_implied_score_home
20260205,06:00 PM,Memphis,UAB,UAB,68.0,0.54,0.45999999999999996,-0.9,145,72,73,KXNCAAMBGAME-26FEB05MEMUAB,0.455,0.545,120,-120,KXNCAAMBSPREAD-26FEB05MEMUAB,1.0,-1.0,0.09999999999999998,KXNCAAMBTOTAL-26FEB05MEMUAB,151.5,-6.5,75.25,76.25
20260205,06:00 PM,UC Santa Barbara,UC Davis,UC Santa Barbara,63.0,0.5,0.5,0.1,149,75,74,KXNCAAMBGAME-26FEB05UCSBUCD,0.575,0.43,-135,133,KXNCAAMBSPREAD-26FEB05UCSBUCD,-2.0,2.0,-1.9,KXNCAAMBTOTAL-26FEB05UCSBUCD,148.5,0.5,75.25,73.25
20260205,04:00 PM,West Virginia,Cincinnati,Cincinnati,63.0,0.69,0.31000000000000005,-4.3,122,59,63,KXNCAAMBGAME-26FEB05WVUCIN,0.305,0.705,228,-239,KXNCAAMBSPREAD-26FEB05WVUCIN,5.642857142857143,-5.642857142857143,1.3428571428571434,KXNCAAMBTOTAL-26FEB05WVUCIN,127.5,-5.5,60.92857142857143,66.57142857142857
20260205,07:00 PM,Cal St. Northridge,Cal Poly,Cal St. Northridge,61.0,0.44999999999999996,0.55,1.6,178,90,88,KXNCAAMBGAME-26FEB05CSNCP,0.545,0.455,-120,120,KXNCAAMBSPREAD-26FEB05CSNCP,-1.0,1.0,0.6000000000000001,KXNCAAMBTOTAL-26FEB05CSNCP,177.5,0.5,89.25,88.25
20260205,05:30 PM,Ohio St.,Maryland,Ohio St.,60.0,0.27,0.73,6.5,152,79,73,KXNCAAMBGAME-26FEB05OSUMD,0.745,0.265,-292,277,KXNCAAMBSPREAD-26FEB05OSUMD,-6.785714285714285,6.785714285714285,-0.2857142857142847,KXNCAAMBTOTAL-26FEB05OSUMD,151.5,0.5,79.14285714285714,72.35714285714286
20260205,03:30 PM,Penn St.,Michigan,Michigan,59.0,0.98,0.020000000000000018,-31.1,165,67,98,KXNCAAMBGAME-26FEB05PSUMICH,0.025,0.975,3900,-3900,KXNCAAMBSPREAD-26FEB05PSUMICH,25.566666666666666,-25.566666666666666,-5.533333333333335,KXNCAAMBTOTAL-26FEB05PSUMICH,171.0,-6.0,72.71666666666667,98.28333333333333
20260205,04:00 PM,William & Mary,UNC Wilmington,UNC Wilmington,57.0,0.63,0.37,-3.6,154,75,79,KXNCAAMBGAME-26FEB05WMUNCW,0.325,0.685,208,-217,KXNCAAMBSPREAD-26FEB05WMUNCW,4.0,-4.0,0.3999999999999999,KXNCAAMBTOTAL-26FEB05WMUNCW,158.5,-4.5,77.25,81.25
20260205,06:00 PM,Northern Colorado,Weber St.,Weber St.,55.0,0.57,0.43000000000000005,-2.0,162,80,82,KXNCAAMBGAME-26FEB05UNCOWEB,0.535,0.49,-115,104,KXNCAAMBSPREAD-26FEB05UNCOWEB,-1.0,1.0,-3.0,KXNCAAMBTOTAL-26FEB05UNCOWEB,162.5,-0.5,81.75,80.75
20260205,06:00 PM,UT Arlington,Utah Tech,Utah Tech,52.0,0.59,0.41000000000000003,-2.0,132,65,67,KXNCAAMBGAME-26FEB05UTAUTU,0.485,0.52,106,-108,KXNCAAMBSPREAD-26FEB05UTAUTU,1.0,-1.0,-1.0,KXNCAAMBTOTAL-26FEB05UTAUTU,139.5,-7.5,69.25,70.25
20260205,06:00 PM,Idaho,Montana St.,Montana St.,49.0,0.67,0.32999999999999996,-4.4,142,69,73,KXNCAAMBGAME-26FEB05IDHOMTST,0.38,0.62,163,-163,KXNCAAMBSPREAD-26FEB05IDHOMTST,3.0,-3.0,-1.4000000000000004,KXNCAAMBTOTAL-26FEB05IDHOMTST,147.5,-5.5,72.25,75.25
