date,time,away_team,home_team,bart_predicted_winner,bart_ttq,bart_win_prob_home,bart_win_prob_away,bart_spread_home,bart_total,bart_predicted_score_away,bart_predicted_score_home,kalshi_event_ticker_moneyline,kalshi_win_prob_away,kalshi_win_prob_home,kalshi_moneyline_away,kalshi_moneyline_home,kalshi_event_ticker_spread,kalshi_median_home_margin,kalshi_implied_spread_home,diff_spread_bart_minus_kalshi,kalshi_event_ticker_total,kalshi_median_total,diff_total_bart_minus_kalshi,kalshi_implied_score_away,kalshi_implied_score_home
20260203,06:00 PM,N.C. State,SMU,SMU,89.0,0.55,0.44999999999999996,-1.5,162,80,82,KXNCAAMBGAME-26FEB03NCSTSMU,,0.45,,122,KXNCAAMBSPREAD-26FEB03NCSTSMU,2.5,-2.5,1.0,KXNCAAMBTOTAL-26FEB03NCSTSMU,161.5,0.5,79.5,82.0
20260203,07:00 PM,Indiana,USC,Indiana,83.0,0.42000000000000004,0.58,2.2,152,77,75,KXNCAAMBGAME-26FEB03INDUSC,0.485,0.515,106,-106,KXNCAAMBSPREAD-26FEB03INDUSC,1.0,-1.0,3.2,KXNCAAMBTOTAL-26FEB03INDUSC,152.5,-0.5,75.75,76.75
20260203,06:00 PM,Nevada,Boise St.,Boise St.,71.0,0.6,0.4,-2.4,143,70,73,KXNCAAMBGAME-26FEB03NEVBSU,0.315,0.7,217,-233,KXNCAAMBSPREAD-26FEB03NEVBSU,6.0,-6.0,3.6,KXNCAAMBTOTAL-26FEB03NEVBSU,145.5,-2.5,69.75,75.75
20260203,05:00 PM,St. John's,DePaul,St. John's,66.0,0.25,0.75,7.1,146,77,69,KXNCAAMBGAME-26FEB03SJUDEP,0.815,0.18,-441,456,KXNCAAMBSPREAD-26FEB03SJUDEP,-7.5,7.5,-0.40000000000000036,KXNCAAMBTOTAL-26FEB03SJUDEP,147.5,-1.5,77.5,70.0
20260203,06:00 PM,Saint Louis,Davidson,Saint Louis,63.0,0.20999999999999996,0.79,8.3,146,77,69,KXNCAAMBGAME-26FEB03SLUDAV,0.81,0.18,-426,456,KXNCAAMBSPREAD-26FEB03SLUDAV,-8.0,8.0,0.3000000000000007,KXNCAAMBTOTAL-26FEB03SLUDAV,147.5,-1.5,77.75,69.75
20260203,08:00 PM,UNLV,Fresno St.,Fresno St.,59.0,0.62,0.38,-3.0,147,72,75,KXNCAAMBGAME-26FEB03UNLVFRES,0.46,0.54,117,-117,KXNCAAMBSPREAD-26FEB03UNLVFRES,1.0,-1.0,-2.0,KXNCAAMBTOTAL-26FEB03UNLVFRES,149.5,-2.5,74.25,75.25
20260203,05:00 PM,Illinois Chicago,Murray St.,Murray St.,59.0,0.68,0.31999999999999995,-5.1,159,77,82,,,,,,,,,,,,,,
20260203,04:00 PM,Kent St.,Toledo,Toledo,58.0,0.62,0.38,-3.4,163,80,83,KXNCAAMBGAME-26FEB03KENTTOL,0.465,0.535,115,-115,KXNCAAMBSPREAD-26FEB03KENTTOL,1.0,-1.0,-2.4,KXNCAAMBTOTAL-26FEB03KENTTOL,163.5,-0.5,81.25,82.25
20260203,03:30 PM,Miami OH,Buffalo,Miami OH,57.0,0.33999999999999997,0.66,4.7,166,85,81,KXNCAAMBGAME-26FEB03MOHBUFF,,0.325,,208,KXNCAAMBSPREAD-26FEB03MOHBUFF,2.5,-2.5,7.2,KXNCAAMBTOTAL-26FEB03MOHBUFF,164.5,1.5,81.0,83.5
20260203,04:00 PM,Xavier,Connecticut,Connecticut,57.0,0.95,0.050000000000000044,-18.5,145,63,82,,,,,,,,,,,,,,
20260203,04:00 PM,VCU,Fordham,VCU,55.0,0.32999999999999996,0.67,4.4,142,73,69,KXNCAAMBGAME-26FEB03VCUFOR,0.77,0.225,-335,344,KXNCAAMBSPREAD-26FEB03VCUFOR,-7.0,7.0,-2.5999999999999996,KXNCAAMBTOTAL-26FEB03VCUFOR,145.5,-3.5,76.25,69.25
20260203,04:00 PM,Mississippi,Tennessee,Tennessee,55.0,0.91,0.08999999999999997,-13.6,135,61,74,,,,,,,,,,,,,,
20260203,04:00 PM,South Carolina,Texas,Texas,55.0,0.85,0.15000000000000002,-11.3,152,70,82,KXNCAAMBGAME-26FEB03SCARTEX,0.135,0.87,641,-669,KXNCAAMBSPREAD-26FEB03SCARTEX,12.5,-12.5,1.1999999999999993,KXNCAAMBTOTAL-26FEB03SCARTEX,151.5,0.5,69.5,82.0
